Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood
20190000493,12/31/2018,1729,01/01/2019,959,CAR PROWL,THEFT-CARPROWL,WEST,Q,Q3,QUEEN ANNE
2019000049338,02/07/2019,1710,02/07/2019,1810,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTHWEST,F,F1,PIGEON POINT
2019000049348,02/07/2019,1839,02/07/2019,1839,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O1,SODO
2019000049387,01/20/2019,0,02/07/2019,1900,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K1,DOWNTOWN COMMERCIAL
2019000049394,02/07/2019,600,02/07/2019,1909,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B2,FREMONT
20190000494,01/01/2019,757,01/01/2019,1230,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000049400,02/07/2019,1800,02/07/2019,1911,THEFT-ALL OTHER,THEFT-PKPOCKET,WEST,Q,Q3,QUEEN ANNE
2019000049403,02/07/2019,930,02/07/2019,2219,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,WEST,Q,Q2,QUEEN ANNE
2019000049437,02/08/2019,730,02/08/2019,2204,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D2,SLU/CASCADE
2019000049441,02/07/2019,1956,02/07/2019,1956,FAMILY OFFENSE-NONVIOLENT,CHILD-ENDANGERMENT,NORTH,J,J1,GREENWOOD
2019000049461,11/01/2018,1200,02/07/2019,2026,THEFT-BICYCLE,THEFT-BICYCLE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000049464,02/07/2019,2017,02/07/2019,2017,NARCOTIC,NARC-POSSESS-METH,EAST,G,G2,JUDKINS PARK/NORTH BEACON HILL
2019000049467,02/07/2019,2034,02/07/2019,2034,TRESPASS,TRESPASS,NORTH,U,U2,UNIVERSITY
201900004947,01/04/2019,1422,01/04/2019,1422,WEAPON,WEAPON-UNLAWFUL USE,NORTH,L,L1,LAKECITY
2019000049497,02/07/2019,2119,02/07/2019,2119,NARCOTIC,NARC-POSSESS-COCAINE,EAST,G,G3,MADRONA/LESCHI
20190000495,01/01/2019,1001,01/01/2019,1001,TRESPASS,TRESPASS,WEST,K,K3,PIONEER SQUARE
2019000049504,02/07/2019,2123,02/07/2019,2123,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,EAST,C,C1,CAPITOL HILL
2019000049535,02/07/2019,2205,02/08/2019,132,SEX OFFENSE-OTHER,SEXOFF-OTHER,NORTH,L,L2,NORTHGATE
2019000049537,02/07/2019,2140,02/08/2019,6,ROBBERY-STREET,ROBBERY-STREET-GUN,NORTH,U,U1,UNIVERSITY
2019000049538,02/07/2019,2208,02/07/2019,2208,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M2,DOWNTOWN COMMERCIAL
201900004955,01/04/2019,1428,01/04/2019,1428,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2019000049557,02/07/2019,1500,02/07/2019,2238,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,D,D2,QUEEN ANNE
2019000049570,02/07/2019,2315,02/07/2019,2315,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000049577,02/07/2019,1830,02/08/2019,205,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,N,N3,BITTERLAKE
2019000049579,02/07/2019,2325,02/07/2019,2325,TRESPASS,TRESPASS,WEST,K,K2,PIONEER SQUARE
201900004959,01/03/2019,1330,01/04/2019,1615,CAR PROWL,THEFT-CARPROWL,WEST,K,K2,DOWNTOWN COMMERCIAL
2019000049600,02/07/2019,2340,02/08/2019,5,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
201900004964,12/21/2018,0,01/04/2019,1839,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-GUN,NORTH,J,J3,ROOSEVELT/RAVENNA
2019000049653,02/08/2019,219,02/08/2019,219,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R1,NORTH BEACON HILL
2019000049657,02/08/2019,224,02/08/2019,228,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q2,QUEEN ANNE
2019000049670,02/08/2019,311,02/08/2019,457,TRESPASS,TRESPASS,WEST,M,M2,DOWNTOWN COMMERCIAL
2019000049689,02/08/2019,400,02/08/2019,449,ROBBERY-STREET,ROBBERY-STREET-WEAPON,WEST,D,D3,SLU/CASCADE
2019000049726,02/08/2019,0,02/08/2019,453,THEFT-ALL OTHER,THEFT-OTH,NORTH,L,L2,NORTHGATE
2019000049773,02/08/2019,623,02/08/2019,740,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,L,L1,LAKECITY
2019000049793,02/08/2019,645,02/08/2019,857,CAR PROWL,THEFT-CARPROWL,NORTH,B,B2,BALLARD SOUTH
2019000049818,02/07/2019,2000,02/08/2019,720,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2019000049819,02/08/2019,728,02/08/2019,728,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K1,DOWNTOWN COMMERCIAL
2019000049823,02/08/2019,731,02/08/2019,731,SEX OFFENSE-OTHER,SEXOFF-LEWD CONDUCT,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000049829,02/08/2019,741,02/09/2019,535,DUI,DUI-DRUGS,WEST,D,D2,SLU/CASCADE
2019000049831,02/08/2019,747,02/08/2019,1039,NARCOTIC,NARC-POSSESS-COCAINE,EAST,E,E3,FIRST HILL
2019000049834,02/07/2019,2100,02/08/2019,745,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E3,FIRST HILL
2019000049844,02/08/2019,1006,02/08/2019,1006,NARCOTIC,NARC-POSSESS-HEROIN,SOUTH,O,O1,SODO
2019000049859,02/08/2019,820,02/08/2019,820,AGGRAVATED ASSAULT,ASSLT-AGG-GUN,NORTH,N,N3,NORTHGATE
2019000049876,01/26/2019,0,02/08/2019,840,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,R,R2,MOUNT BAKER
2019000049905,02/04/2019,1825,02/08/2019,1046,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,R,R3,HILLMAN CITY
2019000049909,02/08/2019,230,02/08/2019,1255,THEFT-ALL OTHER,THEFT-OTH,SOUTHWEST,F,F3,SOUTH PARK
2019000049912,02/08/2019,858,02/08/2019,858,NARCOTIC,NARC-SELL-PILL/TABLET,SOUTH,O,O1,SODO
2019000049928,02/07/2019,1930,02/08/2019,938,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,J,J3,ROOSEVELT/RAVENNA
2019000049956,02/08/2019,530,02/08/2019,1008,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D2,QUEEN ANNE
201900004997,01/04/2019,1455,01/04/2019,1455,TRESPASS,TRESPASS,SOUTHWEST,F,F1,HIGH POINT
2019000049982,02/08/2019,1040,02/08/2019,1040,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000049991,05/08/2018,900,02/08/2019,1054,THEFT-ALL OTHER,THEFT-OTH,EAST,C,C1,MILLER PARK
2019000049997,02/08/2019,1100,02/08/2019,1100,SEX OFFENSE-OTHER,SEXOFF-INDECENT EXPOSURE,WEST,D,D2,SLU/CASCADE
2019000050010,02/08/2019,1114,02/08/2019,1114,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,SOUTH,O,O3,GEORGETOWN
2019000050016,02/07/2019,1200,02/08/2019,1232,CAR PROWL,THEFT-CARPROWL,SOUTH,R,R3,HILLMAN CITY
2019000050018,02/08/2019,1119,02/08/2019,1119,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,L,L1,LAKECITY
2019000050025,02/07/2019,2030,02/08/2019,1132,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,B,B1,BALLARD SOUTH
2019000050033,02/08/2019,1136,02/08/2019,1136,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,NORTH,U,U3,SANDPOINT
2019000050046,02/08/2019,1143,02/08/2019,1258,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,Q,Q3,SLU/CASCADE
2019000050052,02/07/2019,2330,02/08/2019,1240,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B1,BALLARD SOUTH
2019000050075,01/12/2019,1,02/08/2019,1223,CAR PROWL,THEFT-LICENSE PLATE,NORTH,L,L1,LAKECITY
2019000050077,02/08/2019,1220,02/08/2019,1222,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,G,G3,MADRONA/LESCHI
2019000050080,01/30/2019,1230,02/08/2019,1230,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,NORTH,B,B3,FREMONT
2019000050085,02/08/2019,1229,02/08/2019,1537,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,NORTH,B,B3,WALLINGFORD
2019000050115,02/07/2019,400,02/08/2019,1243,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,W,W1,COMMERCIAL HARBOR ISLAND
201900005012,01/04/2019,1842,01/04/2019,1842,SEX OFFENSE-OTHER,SEXOFF-OTHER,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
201900005013,01/02/2019,1400,01/04/2019,1501,CAR PROWL,THEFT-LICENSE PLATE,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2019000050140,02/06/2019,1400,02/08/2019,1456,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B3,FREMONT
2019000050141,02/08/2019,1310,02/08/2019,1310,DUI,DUI-LIQUOR,WEST,D,D3,SLU/CASCADE
2019000050205,02/08/2019,1701,02/08/2019,1701,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,J,J1,GREENWOOD
2019000050221,02/06/2019,1200,02/08/2019,2107,CAR PROWL,THEFT-LICENSE PLATE,WEST,Q,Q1,MAGNOLIA
201900005023,01/03/2019,1700,01/04/2019,1504,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
201900005026,01/04/2019,2337,01/04/2019,2337,DUI,DUI-DRUGS,EAST,G,G1,FIRST HILL
2019000050275,02/07/2019,1600,02/08/2019,1501,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,N,N1,BITTERLAKE
2019000050290,02/08/2019,1529,02/08/2019,1529,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,WEST,M,M1,DOWNTOWN COMMERCIAL
2019000050307,02/03/2019,1900,02/08/2019,1536,CAR PROWL,THEFT-LICENSE PLATE,SOUTH,S,S3,RAINIER BEACH
2019000050318,02/08/2019,1602,02/08/2019,1602,CAR PROWL,THEFT-LICENSE PLATE,NORTH,L,L3,LAKECITY
2019000050319,02/08/2019,1600,02/08/2019,1600,TRESPASS,TRESPASS,SOUTHWEST,W,W1,NORTH DELRIDGE
2019000050322,02/08/2019,1,02/08/2019,1557,CAR PROWL,THEFT-LICENSE PLATE,SOUTH,S,S3,RAINIER BEACH
2019000050325,02/06/2019,1700,02/08/2019,1604,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,NORTH,B,B3,WALLINGFORD
2019000050335,02/08/2019,1600,02/08/2019,1620,THEFT-ALL OTHER,THEFT-OTH,WEST,K,K2,CHINATOWN/INTERNATIONAL DISTRICT
2019000050366,02/06/2019,1,02/08/2019,1944,CAR PROWL,THEFT-LICENSE PLATE,NORTH,L,L3,SANDPOINT
2019000050371,02/08/2019,1345,02/08/2019,1704,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B1,BALLARD SOUTH
2019000050375,02/08/2019,1711,02/08/2019,1711,TRESPASS,TRESPASS,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
2019000050380,02/08/2019,815,02/08/2019,1719,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D1,BELLTOWN
2019000050381,02/08/2019,1722,02/08/2019,1722,CAR PROWL,THEFT-LICENSE PLATE,SOUTH,S,S3,RAINIER BEACH
2019000050385,01/29/2019,800,02/08/2019,1733,THEFT-ALL OTHER,THEFT-PKPOCKET,WEST,M,M3,DOWNTOWN COMMERCIAL
20190000504,12/30/2018,0,01/01/2019,1024,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,EAST,C,C3,MADRONA/LESCHI
201900005043,12/30/2018,1128,01/04/2019,1603,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000050435,02/08/2019,1842,02/08/2019,1842,TRESPASS,TRESPASS,EAST,E,E3,FIRST HILL
2019000050477,02/08/2019,1944,02/08/2019,1944,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-WEAPON,EAST,C,C1,CAPITOL HILL
2019000050505,02/08/2019,2030,02/08/2019,2038,CAR PROWL,THEFT-CARPROWL,NORTH,J,J3,ROOSEVELT/RAVENNA
2019000050519,02/08/2019,2056,02/08/2019,2056,TRESPASS,TRESPASS,NORTH,U,U1,UNIVERSITY
2019000050528,02/08/2019,2000,02/08/2019,2113,THEFT-BUILDING,THEFT-BUILDING,SOUTH,S,S2,BRIGHTON/DUNLAP
2019000050557,02/08/2019,2147,02/08/2019,2147,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,J,J3,ROOSEVELT/RAVENNA
2019000050560,02/08/2019,2152,02/08/2019,2152,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,U,U3,SANDPOINT
201900005057,01/04/2019,1633,01/04/2019,1633,CAR PROWL,THEFT-CARPROWL,NORTH,J,J1,BALLARD NORTH
2019000050602,02/08/2019,2220,02/08/2019,2221,DUI,DUI-DRUGS,WEST,M,M2,SLU/CASCADE
2019000050607,02/08/2019,2227,02/08/2019,2227,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,WEST,Q,Q3,QUEEN ANNE
201900005061,01/04/2019,1500,01/04/2019,1733,ROBBERY-STREET,ROBBERY-STREET-WEAPON,NORTH,U,U2,UNIVERSITY
2019000050630,02/08/2019,2241,02/09/2019,35,DUI,DUI-LIQUOR,EAST,E,E3,FIRST HILL
2019000050631,02/08/2019,2243,02/08/2019,2244,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,EAST,E,E3,CAPITOL HILL
201900005066,01/04/2019,1515,01/04/2019,1536,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,WEST,K,K2,DOWNTOWN COMMERCIAL
2019000050666,02/08/2019,2322,02/08/2019,2322,DUI,DUI-LIQUOR,WEST,M,M2,SLU/CASCADE
2019000050686,02/08/2019,2348,02/08/2019,2349,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTHWEST,F,F2,SOUTH DELRIDGE
2019000050723,02/09/2019,49,02/09/2019,49,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,NORTH,B,B1,BALLARD SOUTH
2019000050740,02/09/2019,107,02/09/2019,109,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,WEST,D,D2,SLU/CASCADE
2019000050743,02/09/2019,119,02/09/2019,119,FAMILY OFFENSE-NONVIOLENT,ENDANGERMENT,EAST,E,E2,CAPITOL HILL
2019000050753,02/09/2019,128,02/09/2019,128,DUI,DUI-LIQUOR,SOUTH,R,R1,NORTH BEACON HILL
201900005076,01/04/2019,1540,01/04/2019,1542,THEFT-BUILDING,THEFT-BUILDING,SOUTHWEST,F,F3,HIGHLAND PARK
2019000050801,02/09/2019,257,02/09/2019,257,ROBBERY-STREET,ROBBERY-STREET-GUN,EAST,G,G2,CENTRAL AREA/SQUIRE PARK
2019000050838,02/09/2019,450,02/09/2019,500,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2019000050839,02/09/2019,504,02/09/2019,504,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,NORTH,N,N2,NORTHGATE
2019000050863,02/09/2019,300,02/09/2019,634,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q2,QUEEN ANNE
2019000050877,02/09/2019,715,02/09/2019,816,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,J,J3,PHINNEY RIDGE
201900005089,01/04/2019,1552,01/04/2019,1552,TRESPASS,TRESPASS,NORTH,L,L2,NORTHGATE
201900005091,01/03/2019,2130,01/04/2019,1550,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R1,NORTH BEACON HILL
2019000050922,02/09/2019,902,02/09/2019,902,TRESPASS,TRESPASS,EAST,E,E3,CAPITOL HILL
2019000050937,02/09/2019,928,02/09/2019,928,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,WEST,D,D2,SLU/CASCADE
201900005094,01/04/2019,1555,01/04/2019,1555,THEFT-BUILDING,THEFT-BUILDING,WEST,M,M2,DOWNTOWN COMMERCIAL
2019000050944,02/09/2019,947,02/09/2019,1229,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,NORTH,L,L2,NORTHGATE
2019000050955,02/09/2019,1008,02/09/2019,1008,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTHWEST,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2019000050968,02/08/2019,2029,02/09/2019,1034,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B2,BALLARD SOUTH
2019000050973,02/09/2019,1052,02/09/2019,1052,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,SOUTH,R,R2,MOUNT BAKER
2019000050982,02/09/2019,900,02/09/2019,1130,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,WEST,Q,Q1,MAGNOLIA
2019000050989,02/09/2019,1122,02/09/2019,1122,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M1,DOWNTOWN COMMERCIAL
2019000050998,02/09/2019,1219,02/09/2019,1219,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,K,K3,CHINATOWN/INTERNATIONAL DISTRICT
20190000510,01/01/2019,825,01/01/2019,825,NARCOTIC,NARC-POSSESS-METH,SOUTHWEST,F,F2,SOUTH DELRIDGE
2019000051005,02/09/2019,1159,02/09/2019,1159,LIQUOR LAW VIOLATION,LIQUOR LAW VIOLATION,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000051013,02/09/2019,356,02/09/2019,1417,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN
2019000051020,02/08/2019,500,02/09/2019,1302,ARSON,ARSON-VEHICLE,SOUTH,R,R1,NORTH BEACON HILL
2019000051034,02/09/2019,1243,02/09/2019,1243,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2019000051086,02/09/2019,1342,02/09/2019,1342,AGGRAVATED ASSAULT,ASSLT-AGG-BODYFORCE,WEST,K,K2,PIONEER SQUARE
2019000051127,02/09/2019,1450,02/09/2019,1450,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,NORTH,B,B1,BALLARD SOUTH
2019000051129,02/09/2019,1452,02/09/2019,1452,THEFT-SHOPLIFT,THEFT-SHOPLIFT,WEST,M,M3,DOWNTOWN COMMERCIAL
2019000051140,02/09/2019,1505,02/09/2019,1505,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,G,G3,MADRONA/LESCHI
2019000051144,02/09/2019,1514,02/09/2019,1514,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2019000051146,02/08/2019,2345,02/09/2019,1526,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,EAST,E,E1,CAPITOL HILL
2019000051175,02/09/2019,1559,02/09/2019,1559,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTH,S,S3,RAINIER BEACH
201900005120,12/26/2018,1,01/04/2019,1607,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,B,B3,WALLINGFORD
2019000051202,02/09/2019,1642,02/09/2019,1642,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTH,R,R2,NORTH BEACON HILL
2019000051214,02/09/2019,1655,02/09/2019,1655,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,EAST,G,G3,MADRONA/LESCHI
2019000051215,02/09/2019,1430,02/09/2019,1643,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,D,D2,QUEEN ANNE
2019000051218,02/09/2019,1701,02/09/2019,1701,TRESPASS,TRESPASS,NORTH,B,B1,BALLARD SOUTH
2019000051222,02/09/2019,1700,02/09/2019,2142,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,R,R2,MOUNT BAKER
2019000051224,02/09/2019,1705,02/09/2019,1705,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,N,N2,NORTHGATE
2019000051288,02/02/2019,1600,02/09/2019,1803,CAR PROWL,THEFT-LICENSE PLATE,NORTH,B,B3,FREMONT
2019000051371,02/09/2019,1954,02/09/2019,1954,TRESPASS,TRESPASS,WEST,Q,Q3,QUEEN ANNE
2019000051423,02/09/2019,2051,02/09/2019,2206,TRESPASS,TRESPASS,WEST,M,M3,DOWNTOWN COMMERCIAL
201900005143,12/29/2018,2300,01/04/2019,1908,THEFT-ALL OTHER,THEFT-OTH,WEST,M,M1,DOWNTOWN COMMERCIAL
2019000051467,02/09/2019,2145,02/09/2019,2145,FAMILY OFFENSE-NONVIOLENT,ENDANGERMENT,SOUTH,O,O2,SODO
2019000051515,02/09/2019,2251,02/09/2019,2251,DUI,DUI-LIQUOR,WEST,M,M1,BELLTOWN
2019000051566,02/10/2019,35,02/10/2019,35,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTHWEST,W,W1,NORTH ADMIRAL
201900005158,01/04/2019,1709,01/04/2019,1709,WEAPON,WEAPON-POSSESSION,WEST,M,M1,BELLTOWN
2019000051580,02/10/2019,102,02/10/2019,103,DUI,DUI-DRUGS,WEST,D,D1,SLU/CASCADE
2019000051591,02/10/2019,120,02/10/2019,127,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,E,E2,CAPITOL HILL
2019000051607,02/10/2019,146,02/10/2019,146,DUI,DUI-LIQUOR,NORTH,J,J3,GREENWOOD
2019000051620,02/10/2019,221,02/10/2019,221,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,EAST,E,E2,CAPITOL HILL
2019000051646,02/10/2019,402,02/10/2019,441,TRESPASS,TRESPASS,WEST,D,D1,SLU/CASCADE
2019000051685,02/10/2019,502,02/10/2019,502,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTH,S,S3,RAINIER BEACH
2019000051700,02/10/2019,100,02/10/2019,526,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTHWEST,F,F3,SOUTH PARK
2019000051734,02/10/2019,701,02/10/2019,701,TRESPASS,TRESPASS,EAST,G,G1,FIRST HILL
2019000051746,02/10/2019,720,02/10/2019,720,TRESPASS,TRESPASS,EAST,E,E3,FIRST HILL
2019000051756,02/10/2019,740,02/10/2019,808,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2019000051757,02/10/2019,755,02/10/2019,809,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN
2019000051764,02/10/2019,821,02/10/2019,821,THEFT-ALL OTHER,THEFT-OTH,WEST,D,D1,BELLTOWN
2019000051776,02/10/2019,843,02/10/2019,843,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,EAST,E,E3,FIRST HILL
2019000051777,02/10/2019,850,02/10/2019,850,RAPE,RAPE-STRONGARM,EAST,G,G2,FIRST HILL
2019000051783,02/10/2019,415,02/10/2019,855,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R2,MOUNT BAKER
201900005179,01/04/2019,1650,01/04/2019,1800,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTHWEST,W,W2,NORTH DELRIDGE
20190000518,01/01/2019,1042,01/01/2019,1042,CAR PROWL,THEFT-CARPROWL,SOUTH,S,S2,RAINIER BEACH
2019000051833,02/08/2019,2130,02/10/2019,1124,THEFT-ALL OTHER,THEFT-OTH,WEST,Q,Q1,MAGNOLIA
2019000051834,02/03/2019,900,02/10/2019,1046,THEFT-BICYCLE,THEFT-BICYCLE,NORTH,N,N2,BITTERLAKE
201900005184,01/04/2019,1701,01/04/2019,1701,TRESPASS,TRESPASS,WEST,Q,Q3,QUEEN ANNE
2019000051850,02/10/2019,1101,02/10/2019,1101,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U2,UNIVERSITY
2019000051867,02/10/2019,1122,02/10/2019,1122,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTHWEST,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS
2019000051884,02/10/2019,1154,02/10/2019,1154,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,WEST,D,D1,BELLTOWN
201900005189,01/04/2019,1703,01/04/2019,1703,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,WEST,K,K3,DOWNTOWN COMMERCIAL
2019000051894,02/10/2019,0,02/10/2019,1205,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,NORTH,U,U2,UNIVERSITY
2019000051949,02/10/2019,1311,02/10/2019,1348,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,U,U3,ROOSEVELT/RAVENNA
2019000051970,02/10/2019,800,02/10/2019,1324,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O1,SODO
2019000052029,02/10/2019,1512,02/10/2019,1520,THEFT-SHOPLIFT,THEFT-SHOPLIFT,EAST,E,E1,CAPITOL HILL
201900005204,01/04/2019,2009,01/04/2019,2048,TRESPASS,TRESPASS,NORTH,J,J3,ROOSEVELT/RAVENNA
2019000052061,02/08/2019,2000,02/10/2019,1630,BURGLARY-RESIDENTIAL-SECURE PARKING,BURGLARY-SECURE PARKING-RES,WEST,Q,Q1,MAGNOLIA
2019000052062,02/10/2019,1430,02/10/2019,1546,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,NORTH,L,L2,NORTHGATE
2019000052070,02/05/2019,1800,02/10/2019,1613,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,R,R3,HILLMAN CITY
2019000052118,02/09/2019,200,02/10/2019,1713,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,WEST,Q,Q1,MAGNOLIA
201900005214,01/04/2019,1727,01/04/2019,1727,THEFT-SHOPLIFT,THEFT-SHOPLIFT,NORTH,B,B2,BALLARD SOUTH
